mlow,mhigh,ptcut,etcut,mode,order,sigma_fb,unc_stat_fb,unc_lumi_fb,N_selected,N_background,eff,delta_df,delta_ss,data_n_total,data_n_after_mass,data_n_after_iso,data_n_after_mass_and_iso
70,110,8,5,df,iso -> df -> ss,2253130.772751818,465.82419010571635,38303.22313678091,23558422.0,54540.08842098635,0.2850178842952021,14905.557249200348,,26363258,24392267,25394841,23558422
70,110,8,5,df,df -> iso -> ss,2253130.772751818,465.82419010571635,38303.22313678091,23558422.0,54540.08842098635,0.2850178842952021,14905.557249200348,,26363258,24392267,25394841,23558422
70,110,8,5,df,ss -> iso -> df,2253130.772751818,465.82419010571635,38303.22313678091,23558422.0,54540.08842098635,0.2850178842952021,14905.557249200348,,26363258,24392267,25394841,23558422
70,110,8,5,df,df -> ss -> iso,2253130.772751818,465.82419010571635,38303.22313678091,23558422.0,54540.08842098635,0.2850178842952021,14905.557249200348,,26363258,24392267,25394841,23558422
70,110,8,5,ss,iso -> df -> ss,2254432.666022041,466.1087607783838,38325.3553223747,23556875.01397713,54540.08842098635,0.2848345431604853,,1546.9860228725822,26363258,24392267,25394841,23558422
70,110,8,5,ss,df -> iso -> ss,2254432.666022041,466.1087607783838,38325.3553223747,23556875.01397713,54540.08842098635,0.2848345431604853,,1546.9860228725822,26363258,24392267,25394841,23558422
70,110,8,5,ss,ss -> iso -> df,2254432.666022041,466.1087607783838,38325.3553223747,23556875.01397713,54540.08842098635,0.2848345431604853,,1546.9860228725822,26363258,24392267,25394841,23558422
70,110,8,5,ss,df -> ss -> iso,2254432.666022041,466.1087607783838,38325.3553223747,23556875.01397713,54540.08842098635,0.2848345431604853,,1546.9860228725822,26363258,24392267,25394841,23558422
70,110,8,5,df+ss,iso -> df -> ss,2252982.4754694263,465.8089307894206,38300.70208298025,23556875.01397713,54540.08842098635,0.2850178842952021,14905.557249200348,1546.9860228725822,26363258,24392267,25394841,23558422
70,110,8,5,df+ss,df -> iso -> ss,2252982.4754694263,465.8089307894206,38300.70208298025,23556875.01397713,54540.08842098635,0.2850178842952021,14905.557249200348,1546.9860228725822,26363258,24392267,25394841,23558422
70,110,8,5,df+ss,ss -> iso -> df,2252982.4754694263,465.8089307894206,38300.70208298025,23556875.01397713,54540.08842098635,0.2850178842952021,14905.557249200348,1546.9860228725822,26363258,24392267,25394841,23558422
70,110,8,5,df+ss,df -> ss -> iso,2252982.4754694263,465.8089307894206,38300.70208298025,23556875.01397713,54540.08842098635,0.2850178842952021,14905.557249200348,1546.9860228725822,26363258,24392267,25394841,23558422
70,110,8,6,none,iso -> df -> ss,2254865.690584563,463.33220136110384,38332.716739937576,23849582.0,55340.539484604575,0.288316900476138,,,26363258,24392267,25709429,23849582
70,110,8,6,none,df -> iso -> ss,2254865.690584563,463.33220136110384,38332.716739937576,23849582.0,55340.539484604575,0.288316900476138,,,26363258,24392267,25709429,23849582
70,110,8,6,none,ss -> iso -> df,2254865.690584563,463.33220136110384,38332.716739937576,23849582.0,55340.539484604575,0.288316900476138,,,26363258,24392267,25709429,23849582
70,110,8,6,none,df -> ss -> iso,2254865.690584563,463.33220136110384,38332.716739937576,23849582.0,55340.539484604575,0.288316900476138,,,26363258,24392267,25709429,23849582
70,110,8,6,df,iso -> df -> ss,2253395.262672667,463.03005626917815,38307.71946543534,23849582.0,55340.539484604575,0.28850503844951275,15295.538217418565,,26363258,24392267,25709429,23849582
70,110,8,6,df,df -> iso -> ss,2253395.262672667,463.03005626917815,38307.71946543534,23849582.0,55340.539484604575,0.28850503844951275,15295.538217418565,,26363258,24392267,25709429,23849582
70,110,8,6,df,ss -> iso -> df,2253395.262672667,463.03005626917815,38307.71946543534,23849582.0,55340.539484604575,0.28850503844951275,15295.538217418565,,26363258,24392267,25709429,23849582
70,110,8,6,df,df -> ss -> iso,2253395.262672667,463.03005626917815,38307.71946543534,23849582.0,55340.539484604575,0.28850503844951275,15295.538217418565,,26363258,24392267,25709429,23849582
70,110,8,6,ss,iso -> df -> ss,2254707.217601195,463.3159948637241,38330.02269922032,23847909.729918912,55340.539484604575,0.288316900476138,,1672.2700810889557,26363258,24392267,25709429,23849582
70,110,8,6,ss,df -> iso -> ss,2254707.217601195,463.3159948637241,38330.02269922032,23847909.729918912,55340.539484604575,0.288316900476138,,1672.2700810889557,26363258,24392267,25709429,23849582
70,110,8,6,ss,ss -> iso -> df,2254707.217601195,463.3159948637241,38330.02269922032,23847909.729918912,55340.539484604575,0.288316900476138,,1672.2700810889557,26363258,24392267,25709429,23849582
70,110,8,6,ss,df -> ss -> iso,2254707.217601195,463.3159948637241,38330.02269922032,23847909.729918912,55340.539484604575,0.288316900476138,,1672.2700810889557,26363258,24392267,25709429,23849582
70,110,8,6,df+ss,iso -> df -> ss,2253236.893031639,463.0138603402709,38305.027181537866,23847909.729918912,55340.539484604575,0.28850503844951275,15295.538217418565,1672.2700810889557,26363258,24392267,25709429,23849582
70,110,8,6,df+ss,df -> iso -> ss,2253236.893031639,463.0138603402709,38305.027181537866,23847909.729918912,55340.539484604575,0.28850503844951275,15295.538217418565,1672.2700810889557,26363258,24392267,25709429,23849582
70,110,8,6,df+ss,ss -> iso -> df,2253236.893031639,463.0138603402709,38305.027181537866,23847909.729918912,55340.539484604575,0.28850503844951275,15295.538217418565,1672.2700810889557,26363258,24392267,25709429,23849582
70,110,8,6,df+ss,df -> ss -> iso,2253236.893031639,463.0138603402709,38305.027181537866,23847909.729918912,55340.539484604575,0.28850503844951275,15295.538217418565,1672.2700810889557,26363258,24392267,25709429,23849582
70,110,8,7,none,iso -> df -> ss,2255276.0587311713,461.88390225826197,38339.69299842991,24008221.0,55742.33951518333,0.290181463652707,,,26363258,24392267,25881241,24008221
70,110,8,7,none,df -> iso -> ss,2255276.0587311713,461.88390225826197,38339.69299842991,24008221.0,55742.33951518333,0.290181463652707,,,26363258,24392267,25881241,24008221
70,110,8,7,none,ss -> iso -> df,2255276.0587311713,461.88390225826197,38339.69299842991,24008221.0,55742.33951518333,0.290181463652707,,,26363258,24392267,25881241,24008221
70,110,8,7,none,df -> ss -> iso,2255276.0587311713,461.88390225826197,38339.69299842991,24008221.0,55742.33951518333,0.290181463652707,,,26363258,24392267,25881241,24008221
70,110,8,7,df,iso -> df -> ss,2253787.41429648,461.57902565661124,38314.38604304016,24008221.0,55742.33951518333,0.2903731308073716,15582.45917402485,,26363258,24392267,25881241,24008221
70,110,8,7,df,df -> iso -> ss,2253787.41429648,461.57902565661124,38314.38604304016,24008221.0,55742.33951518333,0.2903731308073716,15582.45917402485,,26363258,24392267,25881241,24008221
70,110,8,7,df,ss -> iso -> df,2253787.41429648,461.57902565661124,38314.38604304016,24008221.0,55742.33951518333,0.2903731308073716,15582.45917402485,,26363258,24392267,25881241,24008221
70,110,8,7,df,df -> ss -> iso,2253787.41429648,461.57902565661124,38314.38604304016,24008221.0,55742.33951518333,0.2903731308073716,15582.45917402485,,26363258,24392267,25881241,24008221
70,110,8,7,ss,iso -> df -> ss,2255109.551084218,461.8669304315704,38336.86236843171,24006452.5819631,55742.33951518333,0.290181463652707,,1768.4180368991047,26363258,24392267,25881241,24008221
70,110,8,7,ss,df -> iso -> ss,2255109.551084218,461.8669304315704,38336.86236843171,24006452.5819631,55742.33951518333,0.290181463652707,,1768.4180368991047,26363258,24392267,25881241,24008221
70,110,8,7,ss,ss -> iso -> df,2255109.551084218,461.8669304315704,38336.86236843171,24006452.5819631,55742.33951518333,0.290181463652707,,1768.4180368991047,26363258,24392267,25881241,24008221
70,110,8,7,ss,df -> ss -> iso,2255109.551084218,461.8669304315704,38336.86236843171,24006452.5819631,55742.33951518333,0.290181463652707,,1768.4180368991047,26363258,24392267,25881241,24008221
70,110,8,7,df+ss,iso -> df -> ss,2253621.0165565517,461.5620650325461,38311.557281461384,24006452.5819631,55742.33951518333,0.2903731308073716,15582.45917402485,1768.4180368991047,26363258,24392267,25881241,24008221
70,110,8,7,df+ss,df -> iso -> ss,2253621.0165565517,461.5620650325461,38311.557281461384,24006452.5819631,55742.33951518333,0.2903731308073716,15582.45917402485,1768.4180368991047,26363258,24392267,25881241,24008221
70,110,8,7,df+ss,ss -> iso -> df,2253621.0165565517,461.5620650325461,38311.557281461384,24006452.5819631,55742.33951518333,0.2903731308073716,15582.45917402485,1768.4180368991047,26363258,24392267,25881241,24008221
70,110,8,7,df+ss,df -> ss -> iso,2253621.0165565517,461.5620650325461,38311.557281461384,24006452.5819631,55742.33951518333,0.2903731308073716,15582.45917402485,1768.4180368991047,26363258,24392267,25881241,24008221
70,110,9,5,none,iso -> df -> ss,2255500.3663144615,466.21590467261876,38343.506227345846,23568287.0,54543.2342330898,0.28483791226684363,,,26363258,24392267,25406311,23568287
70,110,9,5,none,df -> iso -> ss,2255500.3663144615,466.21590467261876,38343.506227345846,23568287.0,54543.2342330898,0.28483791226684363,,,26363258,24392267,25406311,23568287
70,110,9,5,none,ss -> iso -> df,2255500.3663144615,466.21590467261876,38343.506227345846,23568287.0,54543.2342330898,0.28483791226684363,,,26363258,24392267,25406311,23568287
70,110,9,5,none,df -> ss -> iso,2255500.3663144615,466.21590467261876,38343.506227345846,23568287.0,54543.2342330898,0.28483791226684363,,,26363258,24392267,25406311,23568287
70,110,9,5,df,iso -> df -> ss,2254017.813002539,465.9094582876541,38318.302821043166,23568287.0,54543.2342330898,0.2850252610037331,15231.373622644896,,26363258,24392267,25406311,23568287
70,110,9,5,df,df -> iso -> ss,2254017.813002539,465.9094582876541,38318.302821043166,23568287.0,54543.2342330898,0.2850252610037331,15231.373622644896,,26363258,24392267,25406311,23568287
70,110,9,5,df,ss -> iso -> df,2254017.813002539,465.9094582876541,38318.302821043166,23568287.0,54543.2342330898,0.2850252610037331,15231.373622644896,,26363258,24392267,25406311,23568287
70,110,9,5,df,df -> ss -> iso,2254017.813002539,465.9094582876541,38318.302821043166,23568287.0,54543.2342330898,0.2850252610037331,15231.373622644896,,26363258,24392267,25406311,23568287
70,110,9,5,ss,iso -> df -> ss,2255341.9640455437,466.1996089723504,38340.813388774244,23566635.645640284,54543.2342330898,0.28483791226684363,,1651.3543597172888,26363258,24392267,25406311,23568287
70,110,9,5,ss,df -> iso -> ss,2255341.9640455437,466.1996089723504,38340.813388774244,23566635.645640284,54543.2342330898,0.28483791226684363,,1651.3543597172888,26363258,24392267,25406311,23568287
70,110,9,5,ss,ss -> iso -> df,2255341.9640455437,466.1996089723504,38340.813388774244,23566635.645640284,54543.2342330898,0.28483791226684363,,1651.3543597172888,26363258,24392267,25406311,23568287
70,110,9,5,ss,df -> ss -> iso,2255341.9640455437,466.1996089723504,38340.813388774244,23566635.645640284,54543.2342330898,0.28483791226684363,,1651.3543597172888,26363258,24392267,25406311,23568287
70,110,9,5,df+ss,iso -> df -> ss,2253859.5148523394,465.8931732986429,38315.61175248977,23566635.645640284,54543.2342330898,0.2850252610037331,15231.373622644896,1651.3543597172888,26363258,24392267,25406311,23568287
70,110,9,5,df+ss,df -> iso -> ss,2253859.5148523394,465.8931732986429,38315.61175248977,23566635.645640284,54543.2342330898,0.2850252610037331,15231.373622644896,1651.3543597172888,26363258,24392267,25406311,23568287
70,110,9,5,df+ss,ss -> iso -> df,2253859.5148523394,465.8931732986429,38315.61175248977,23566635.645640284,54543.2342330898,0.2850252610037331,15231.373622644896,1651.3543597172888,26363258,24392267,25406311,23568287
70,110,9,5,df+ss,df -> ss -> iso,2253859.5148523394,465.8931732986429,38315.61175248977,23566635.645640284,54543.2342330898,0.2850252610037331,15231.373622644896,1651.3543597172888,26363258,24392267,25406311,23568287
70,110,9,6,none,iso -> df -> ss,2255839.4499484706,463.42894905167054,38349.270649124,23860160.0,55345.17804082832,0.2883205081687522,,,26363258,24392267,25721743,23860160
70,110,9,6,none,df -> iso -> ss,2255839.4499484706,463.42894905167054,38349.270649124,23860160.0,55345.17804082832,0.2883205081687522,,,26363258,24392267,25721743,23860160
70,110,9,6,none,ss -> iso -> df,2255839.4499484706,463.42894905167054,38349.270649124,23860160.0,55345.17804082832,0.2883205081687522,,,26363258,24392267,25721743,23860160
70,110,9,6,none,df -> ss -> iso,2255839.4499484706,463.42894905167054,38349.270649124,23860160.0,55345.17804082832,0.2883205081687522,,,26363258,24392267,25721743,23860160
70,110,9,6,df,iso -> df -> ss,2254332.9904594533,463.11946916479286,38323.66083781071,23860160.0,55345.17804082832,0.2885131785361058,15664.019944292311,,26363258,24392267,25721743,23860160
70,110,9,6,df,df -> iso -> ss,2254332.9904594533,463.11946916479286,38323.66083781071,23860160.0,55345.17804082832,0.2885131785361058,15664.019944292311,,26363258,24392267,25721743,23860160
70,110,9,6,df,ss -> iso -> df,2254332.9904594533,463.11946916479286,38323.66083781071,23860160.0,55345.17804082832,0.2885131785361058,15664.019944292311,,26363258,24392267,25721743,23860160
70,110,9,6,df,df -> ss -> iso,2254332.9904594533,463.11946916479286,38323.66083781071,23860160.0,55345.17804082832,0.2885131785361058,15664.019944292311,,26363258,24392267,25721743,23860160
70,110,9,6,ss,iso -> df -> ss,2255669.4775990793,463.4115703773203,38346.38111918435,23858366.361582067,55345.17804082832,0.2883205081687522,,1793.6384179336624,26363258,24392267,25721743,23860160
70,110,9,6,ss,df -> iso -> ss,2255669.4775990793,463.4115703773203,38346.38111918435,23858366.361582067,55345.17804082832,0.2883205081687522,,1793.6384179336624,26363258,24392267,25721743,23860160
70,110,9,6,ss,ss -> iso -> df,2255669.4775990793,463.4115703773203,38346.38111918435,23858366.361582067,55345.17804082832,0.2883205081687522,,1793.6384179336624,26363258,24392267,25721743,23860160
70,110,9,6,ss,df -> ss -> iso,2255669.4775990793,463.4115703773203,38346.38111918435,23858366.361582067,55345.17804082832,0.2883205081687522,,1793.6384179336624,26363258,24392267,25721743,23860160
70,110,9,6,df+ss,iso -> df -> ss,2254163.131618343,463.1021020959976,38320.77323751183,23858366.361582067,55345.17804082832,0.2885131785361058,15664.019944292311,1793.6384179336624,26363258,24392267,25721743,23860160
70,110,9,6,df+ss,df -> iso -> ss,2254163.131618343,463.1021020959976,38320.77323751183,23858366.361582067,55345.17804082832,0.2885131785361058,15664.019944292311,1793.6384179336624,26363258,24392267,25721743,23860160
70,110,9,6,df+ss,ss -> iso -> df,2254163.131618343,463.1021020959976,38320.77323751183,23858366.361582067,55345.17804082832,0.2885131785361058,15664.019944292311,1793.6384179336624,26363258,24392267,25721743,23860160
70,110,9,6,df+ss,df -> ss -> iso,2254163.131618343,463.1021020959976,38320.77323751183,23858366.361582067,55345.17804082832,0.2885131785361058,15664.019944292311,1793.6384179336624,26363258,24392267,25721743,23860160
70,110,9,7,none,iso -> df -> ss,2256303.8888602187,461.985542883089,38357.16611062372,24019476.0,55748.23880941041,0.2901854946819984,,,26363258,24392267,25894369,24019476
70,110,9,7,none,df -> iso -> ss,2256303.8888602187,461.985542883089,38357.16611062372,24019476.0,55748.23880941041,0.2901854946819984,,,26363258,24392267,25894369,24019476
70,110,9,7,none,ss -> iso -> df,2256303.8888602187,461.985542883089,38357.16611062372,24019476.0,55748.23880941041,0.2901854946819984,,,26363258,24392267,25894369,24019476
70,110,9,7,none,df -> ss -> iso,2256303.8888602187,461.985542883089,38357.16611062372,24019476.0,55748.23880941041,0.2901854946819984,,,26363258,24392267,25894369,24019476
70,110,9,7,df,iso -> df -> ss,2254776.823676177,461.67287133137535,38331.20600249501,24019476.0,55748.23880941041,0.29038202507081107,15977.838067707082,,26363258,24392267,25894369,24019476
70,110,9,7,df,df -> iso -> ss,2254776.823676177,461.67287133137535,38331.20600249501,24019476.0,55748.23880941041,0.29038202507081107,15977.838067707082,,26363258,24392267,25894369,24019476
70,110,9,7,df,ss -> iso -> df,2254776.823676177,461.67287133137535,38331.20600249501,24019476.0,55748.23880941041,0.29038202507081107,15977.838067707082,,26363258,24392267,25894369,24019476
70,110,9,7,df,df -> ss -> iso,2254776.823676177,461.67287133137535,38331.20600249501,24019476.0,55748.23880941041,0.29038202507081107,15977.838067707082,,26363258,24392267,25894369,24019476
70,110,9,7,ss,iso -> df -> ss,2256124.8603778454,461.9672990731455,38354.12262642338,24017574.576244857,55748.23880941041,0.2901854946819984,,1901.423755141979,26363258,24392267,25894369,24019476
70,110,9,7,ss,df -> iso -> ss,2256124.8603778454,461.9672990731455,38354.12262642338,24017574.576244857,55748.23880941041,0.2901854946819984,,1901.423755141979,26363258,24392267,25894369,24019476
70,110,9,7,ss,ss -> iso -> df,2256124.8603778454,461.9672990731455,38354.12262642338,24017574.576244857,55748.23880941041,0.2901854946819984,,1901.423755141979,26363258,24392267,25894369,24019476
70,110,9,7,ss,df -> ss -> iso,2256124.8603778454,461.9672990731455,38354.12262642338,24017574.576244857,55748.23880941041,0.2901854946819984,,1901.423755141979,26363258,24392267,25894369,24019476
70,110,9,7,df+ss,iso -> df -> ss,2254597.916360178,461.6546398688321,38328.16457812303,24017574.576244857,55748.23880941041,0.29038202507081107,15977.838067707082,1901.423755141979,26363258,24392267,25894369,24019476
70,110,9,7,df+ss,df -> iso -> ss,2254597.916360178,461.6546398688321,38328.16457812303,24017574.576244857,55748.23880941041,0.29038202507081107,15977.838067707082,1901.423755141979,26363258,24392267,25894369,24019476
70,110,9,7,df+ss,ss -> iso -> df,2254597.916360178,461.6546398688321,38328.16457812303,24017574.576244857,55748.23880941041,0.29038202507081107,15977.838067707082,1901.423755141979,26363258,24392267,25894369,24019476
70,110,9,7,df+ss,df -> ss -> iso,2254597.916360178,461.6546398688321,38328.16457812303,24017574.576244857,55748.23880941041,0.29038202507081107,15977.838067707082,1901.423755141979,26363258,24392267,25894369,24019476
70,110,10,5,none,iso -> df -> ss,2256064.840828462,466.2729460785562,38353.10229408386,23574282.0,54545.727178239336,0.2848392180621396,,,26363258,24392267,25413480,23574282
70,110,10,5,none,df -> iso -> ss,2256064.840828462,466.2729460785562,38353.10229408386,23574282.0,54545.727178239336,0.2848392180621396,,,26363258,24392267,25413480,23574282
70,110,10,5,none,ss -> iso -> df,2256064.840828462,466.2729460785562,38353.10229408386,23574282.0,54545.727178239336,0.2848392180621396,,,26363258,24392267,25413480,23574282
70,110,10,5,none,df -> ss -> iso,2256064.840828462,466.2729460785562,38353.10229408386,23574282.0,54545.727178239336,0.2848392180621396,,,26363258,24392267,25413480,23574282
70,110,10,5,df,iso -> df -> ss,2254559.653259823,465.96186094069617,38327.514105416994,23574282.0,54545.727178239336,0.2850293822254466,15460.266607915932,,26363258,24392267,25413480,23574282
70,110,10,5,df,df -> iso -> ss,2254559.653259823,465.96186094069617,38327.514105416994,23574282.0,54545.727178239336,0.2850293822254466,15460.266607915932,,26363258,24392267,25413480,23574282
70,110,10,5,df,ss -> iso -> df,2254559.653259823,465.96186094069617,38327.514105416994,23574282.0,54545.727178239336,0.2850293822254466,15460.266607915932,,26363258,24392267,25413480,23574282
70,110,10,5,df,df -> ss -> iso,2254559.653259823,465.96186094069617,38327.514105416994,23574282.0,54545.727178239336,0.2850293822254466,15460.266607915932,,26363258,24392267,25413480,23574282
70,110,10,5,ss,iso -> df -> ss,2255898.0940543334,466.2557940952589,38350.267598923674,23572543.645640284,54545.727178239336,0.2848392180621396,,1738.3543597172888,26363258,24392267,25413480,23574282
70,110,10,5,ss,df -> iso -> ss,2255898.0940543334,466.2557940952589,38350.267598923674,23572543.645640284,54545.727178239336,0.2848392180621396,,1738.3543597172888,26363258,24392267,25413480,23574282
70,110,10,5,ss,ss -> iso -> df,2255898.0940543334,466.2557940952589,38350.267598923674,23572543.645640284,54545.727178239336,0.2848392180621396,,1738.3543597172888,26363258,24392267,25413480,23574282
70,110,10,5,ss,df -> ss -> iso,2255898.0940543334,466.2557940952589,38350.267598923674,23572543.645640284,54545.727178239336,0.2848392180621396,,1738.3543597172888,26363258,24392267,25413480,23574282
70,110,10,5,df+ss,iso -> df -> ss,2254393.017734789,465.9447204007545,38324.681301491415,23572543.645640284,54545.727178239336,0.2850293822254466,15460.266607915932,1738.3543597172888,26363258,24392267,25413480,23574282
70,110,10,5,df+ss,df -> iso -> ss,2254393.017734789,465.9447204007545,38324.681301491415,23572543.645640284,54545.727178239336,0.2850293822254466,15460.266607915932,1738.3543597172888,26363258,24392267,25413480,23574282
70,110,10,5,df+ss,ss -> iso -> df,2254393.017734789,465.9447204007545,38324.681301491415,23572543.645640284,54545.727178239336,0.2850293822254466,15460.266607915932,1738.3543597172888,26363258,24392267,25413480,23574282
70,110,10,5,df+ss,df -> ss -> iso,2254393.017734789,465.9447204007545,38324.681301491415,23572543.645640284,54545.727178239336,0.2850293822254466,15460.266607915932,1738.3543597172888,26363258,24392267,25413480,23574282
70,110,10,6,none,iso -> df -> ss,2256443.300326473,463.4895749826903,38359.53610555005,23866653.0,55347.670985977864,0.28832194131377525,,,26363258,24392267,25729532,23866653
70,110,10,6,none,df -> iso -> ss,2256443.300326473,463.4895749826903,38359.53610555005,23866653.0,55347.670985977864,0.28832194131377525,,,26363258,24392267,25729532,23866653
70,110,10,6,none,ss -> iso -> df,2256443.300326473,463.4895749826903,38359.53610555005,23866653.0,55347.670985977864,0.28832194131377525,,,26363258,24392267,25729532,23866653
70,110,10,6,none,df -> ss -> iso,2256443.300326473,463.4895749826903,38359.53610555005,23866653.0,55347.670985977864,0.28832194131377525,,,26363258,24392267,25729532,23866653
70,110,10,6,df,iso -> df -> ss,2254910.7910322463,463.1747866246867,38333.48344754819,23866653.0,55347.670985977864,0.28851789410115386,15930.87931370578,,26363258,24392267,25729532,23866653
70,110,10,6,df,df -> iso -> ss,2254910.7910322463,463.1747866246867,38333.48344754819,23866653.0,55347.670985977864,0.28851789410115386,15930.87931370578,,26363258,24392267,25729532,23866653
70,110,10,6,df,ss -> iso -> df,2254910.7910322463,463.1747866246867,38333.48344754819,23866653.0,55347.670985977864,0.28851789410115386,15930.87931370578,,26363258,24392267,25729532,23866653
70,110,10,6,df,df -> ss -> iso,2254910.7910322463,463.1747866246867,38333.48344754819,23866653.0,55347.670985977864,0.28851789410115386,15930.87931370578,,26363258,24392267,25729532,23866653
70,110,10,6,ss,iso -> df -> ss,2256264.231523261,463.47126871692905,38356.491935895436,23864763.361582067,55347.670985977864,0.28832194131377525,,1889.6384179336624,26363258,24392267,25729532,23866653
70,110,10,6,ss,df -> iso -> ss,2256264.231523261,463.47126871692905,38356.491935895436,23864763.361582067,55347.670985977864,0.28832194131377525,,1889.6384179336624,26363258,24392267,25729532,23866653
70,110,10,6,ss,ss -> iso -> df,2256264.231523261,463.47126871692905,38356.491935895436,23864763.361582067,55347.670985977864,0.28832194131377525,,1889.6384179336624,26363258,24392267,25729532,23866653
70,110,10,6,ss,df -> ss -> iso,2256264.231523261,463.47126871692905,38356.491935895436,23864763.361582067,55347.670985977864,0.28832194131377525,,1889.6384179336624,26363258,24392267,25729532,23866653
70,110,10,6,df+ss,iso -> df -> ss,2254731.8438472487,463.15649279199755,38330.44134540323,23864763.361582067,55347.670985977864,0.28851789410115386,15930.87931370578,1889.6384179336624,26363258,24392267,25729532,23866653
70,110,10,6,df+ss,df -> iso -> ss,2254731.8438472487,463.15649279199755,38330.44134540323,23864763.361582067,55347.670985977864,0.28851789410115386,15930.87931370578,1889.6384179336624,26363258,24392267,25729532,23866653
70,110,10,6,df+ss,ss -> iso -> df,2254731.8438472487,463.15649279199755,38330.44134540323,23864763.361582067,55347.670985977864,0.28851789410115386,15930.87931370578,1889.6384179336624,26363258,24392267,25729532,23866653
70,110,10,6,df+ss,df -> ss -> iso,2254731.8438472487,463.15649279199755,38330.44134540323,23864763.361582067,55347.670985977864,0.28851789410115386,15930.87931370578,1889.6384179336624,26363258,24392267,25729532,23866653
70,110,10,7,none,iso -> df -> ss,2256936.9407585743,462.04881772736013,38367.92799289576,24026334.0,55750.73175455995,0.290187092625466,,,26363258,24392267,25902605,24026334
70,110,10,7,none,df -> iso -> ss,2256936.9407585743,462.04881772736013,38367.92799289576,24026334.0,55750.73175455995,0.290187092625466,,,26363258,24392267,25902605,24026334
70,110,10,7,none,ss -> iso -> df,2256936.9407585743,462.04881772736013,38367.92799289576,24026334.0,55750.73175455995,0.290187092625466,,,26363258,24392267,25902605,24026334
70,110,10,7,none,df -> ss -> iso,2256936.9407585743,462.04881772736013,38367.92799289576,24026334.0,55750.73175455995,0.290187092625466,,,26363258,24392267,25902605,24026334
70,110,10,7,df,iso -> df -> ss,2255380.9923249567,461.7302779750018,38341.47686952427,24026334.0,55750.73175455995,0.29038728769395467,16275.774986195363,,26363258,24392267,25902605,24026334
70,110,10,7,df,df -> iso -> ss,2255380.9923249567,461.7302779750018,38341.47686952427,24026334.0,55750.73175455995,0.29038728769395467,16275.774986195363,,26363258,24392267,25902605,24026334
70,110,10,7,df,ss -> iso -> df,2255380.9923249567,461.7302779750018,38341.47686952427,24026334.0,55750.73175455995,0.29038728769395467,16275.774986195363,,26363258,24392267,25902605,24026334
70,110,10,7,df,df -> ss -> iso,2255380.9923249567,461.7302779750018,38341.47686952427,24026334.0,55750.73175455995,0.29038728769395467,16275.774986195363,,26363258,24392267,25902605,24026334
70,110,10,7,ss,iso -> df -> ss,2256747.7445820826,462.0295405084405,38364.71165789541,24024324.576244857,55750.73175455995,0.290187092625466,,2009.423755141979,26363258,24392267,25902605,24026334
70,110,10,7,ss,df -> iso -> ss,2256747.7445820826,462.0295405084405,38364.71165789541,24024324.576244857,55750.73175455995,0.290187092625466,,2009.423755141979,26363258,24392267,25902605,24026334
70,110,10,7,ss,ss -> iso -> df,2256747.7445820826,462.0295405084405,38364.71165789541,24024324.576244857,55750.73175455995,0.290187092625466,,2009.423755141979,26363258,24392267,25902605,24026334
70,110,10,7,ss,df -> ss -> iso,2256747.7445820826,462.0295405084405,38364.71165789541,24024324.576244857,55750.73175455995,0.290187092625466,,2009.423755141979,26363258,24392267,25902605,24026334
70,110,10,7,df+ss,iso -> df -> ss,2255191.92658166,461.7110140459345,38338.26275188822,24024324.576244857,55750.73175455995,0.29038728769395467,16275.774986195363,2009.423755141979,26363258,24392267,25902605,24026334
70,110,10,7,df+ss,df -> iso -> ss,2255191.92658166,461.7110140459345,38338.26275188822,24024324.576244857,55750.73175455995,0.29038728769395467,16275.774986195363,2009.423755141979,26363258,24392267,25902605,24026334
70,110,10,7,df+ss,ss -> iso -> df,2255191.92658166,461.7110140459345,38338.26275188822,24024324.576244857,55750.73175455995,0.29038728769395467,16275.774986195363,2009.423755141979,26363258,24392267,25902605,24026334
70,110,10,7,df+ss,df -> ss -> iso,2255191.92658166,461.7110140459345,38338.26275188822,24024324.576244857,55750.73175455995,0.29038728769395467,16275.774986195363,2009.423755141979,26363258,24392267,25902605,24026334
75,105,8,5,none,iso -> df -> ss,2255236.0930012167,471.48635111376973,38339.013581020685,22997746.0,39518.93813950591,0.2781411513346478,,,26363258,23771815,25394841,22997746
75,105,8,5,none,df -> iso -> ss,2255236.0930012167,471.48635111376973,38339.013581020685,22997746.0,39518.93813950591,0.2781411513346478,,,26363258,23771815,25394841,22997746
75,105,8,5,none,ss -> iso -> df,2255236.0930012167,471.48635111376973,38339.013581020685,22997746.0,39518.93813950591,0.2781411513346478,,,26363258,23771815,25394841,22997746
75,105,8,5,none,df -> ss -> iso,2255236.0930012167,471.48635111376973,38339.013581020685,22997746.0,39518.93813950591,0.2781411513346478,,,26363258,23771815,25394841,22997746
75,105,8,5,df,iso -> df -> ss,2254082.404349702,471.24515754015135,38319.400873944935,22997746.0,39518.93813950591,0.278283510056403,11573.704288040331,,26363258,23771815,25394841,22997746
75,105,8,5,df,df -> iso -> ss,2254082.404349702,471.24515754015135,38319.400873944935,22997746.0,39518.93813950591,0.278283510056403,11573.704288040331,,26363258,23771815,25394841,22997746
