ptcut,etcut,mode,order,mlow,mhigh,sigma_fb,unc_stat_fb,unc_lumi_fb,N_selected,N_background,eff,delta_df,delta_ss,data_n_total,data_n_after_mass,data_n_after_iso,data_n_after_mass_and_iso
7,3,df+ss,iso -> df -> ss,66,116,2247359.5691698138,480.36204774319015,38205.112675886834,22078580.686583456,63743.4819799928,0.26764666078823324,15757.865070160478,1391.3134165438555,26363258,24783058,23448084,22079972
7,4,none,iso -> df -> ss,66,116,2251902.070327958,468.4278040540571,38282.33519557529,23313120.0,67724.78469395875,0.2820371703630058,,,26363258,24783058,24755734,23313120
7,4,df,iso -> df -> ss,66,116,2250258.0518200058,468.0858247159449,38254.3868809401,23313120.0,67724.78469395875,0.2822432242098667,16752.09120717668,,26363258,24783058,24755734,23313120
7,4,ss,iso -> df -> ss,66,116,2251749.511810878,468.4120285343118,38279.74170078493,23311545.20548752,67724.78469395875,0.2820371703630058,,1574.7945124787914,26363258,24783058,24755734,23313120
7,4,df+ss,iso -> df -> ss,66,116,2250105.60467945,468.0700607132397,38251.79527955065,23311545.20548752,67724.78469395875,0.2822432242098667,16752.09120717668,1574.7945124787914,26363258,24783058,24755734,23313120
7,5,none,iso -> df -> ss,66,116,2252469.126009746,462.7886955874753,38291.975142165684,23897549.0,69686.82166436594,0.2890314802672498,,,26363258,24783058,25376604,23897549
7,5,df,iso -> df -> ss,66,116,2250803.6654149913,462.44651272365763,38263.662312054854,23897549.0,69686.82166436594,0.2892453463402553,17387.22191159286,,26363258,24783058,25376604,23897549
7,5,ss,iso -> df -> ss,66,116,2252303.426499169,462.77177208706445,38289.158250485874,23895796.139081527,69686.82166436594,0.2890314802672498,,1752.8609184751804,26363258,24783058,25376604,23897549
7,5,df+ss,iso -> df -> ss,66,116,2250638.088421523,462.4296017363697,38260.847503165896,23895796.139081527,69686.82166436594,0.2892453463402553,17387.22191159286,1752.8609184751804,26363258,24783058,25376604,23897549
7,6,none,iso -> df -> ss,66,116,2252675.8075455306,460.00990697457365,38295.488728274024,24192191.0,70750.65276435547,0.29256573226589777,,,26363258,24783058,25689737,24192191
7,6,df,iso -> df -> ss,66,116,2250989.4503931473,459.66554273263733,38266.82065668351,24192191.0,70750.65276435547,0.2927849115761618,17819.18586915762,,26363258,24783058,25689737,24192191
7,6,ss,iso -> df -> ss,66,116,2252498.9756847573,459.99195685823,38292.48258664088,24190297.501092236,70750.65276435547,0.29256573226589777,,1893.4989077629623,26363258,24783058,25689737,24192191
7,6,df+ss,iso -> df -> ss,66,116,2250812.7509090225,459.64760605378297,38263.81676545338,24190297.501092236,70750.65276435547,0.2927849115761618,17819.18586915762,1893.4989077629623,26363258,24783058,25689737,24192191
7,7,none,iso -> df -> ss,66,116,2253032.481015617,458.5661503165152,38301.55217726549,24352600.0,71261.49420972345,0.29445849313254246,,,26363258,24783058,25860440,24352600
7,7,df,iso -> df -> ss,66,116,2251327.9680982647,458.2192259231648,38272.5754576705,24352600.0,71261.49420972345,0.29468143191013535,18124.828984016553,,26363258,24783058,25860440,24352600
7,7,ss,iso -> df -> ss,66,116,2252848.1297242814,458.5474986407802,38298.41820531279,24350613.212793596,71261.49420972345,0.29445849313254246,,1986.7872064038806,26363258,24783058,25860440,24352600
7,7,df+ss,iso -> df -> ss,66,116,2251143.75627636,458.2005883581994,38269.44385669812,24350613.212793596,71261.49420972345,0.29468143191013535,18124.828984016553,1986.7872064038806,26363258,24783058,25860440,24352600
7,8,none,iso -> df -> ss,66,116,2253586.6406959076,457.7895127371045,38310.97289183043,24447396.0,71564.2029756731,0.2955317187389645,,,26363258,24783058,25961665,24447396
7,8,df,iso -> df -> ss,66,116,2251861.57494006,457.43908600065333,38281.64677398102,24447396.0,71564.2029756731,0.2957581143813241,18405.870637665183,,26363258,24783058,25961665,24447396
7,8,ss,iso -> df -> ss,66,116,2253395.7012096373,457.7702319892381,38307.72692056384,24445330.710511375,71564.2029756731,0.2955317187389645,,2065.289488623687,26363258,24783058,25961665,24447396
7,8,df+ss,iso -> df -> ss,66,116,2251670.7816133215,457.4198200117304,38278.40328742647,24445330.710511375,71564.2029756731,0.2957581143813241,18405.870637665183,2065.289488623687,26363258,24783058,25961665,24447396
7,9,none,iso -> df -> ss,66,116,2254348.108462427,457.3721908419849,38323.91784386126,24508610.0,71752.14683042698,0.29617152263614677,,,26363258,24783058,26027018,24508610
7,9,df,iso -> df -> ss,66,116,2252606.065669873,457.0187574367447,38294.30311638784,24508610.0,71752.14683042698,0.29640056555413896,18621.093034735968,,26363258,24783058,26027018,24508610
7,9,ss,iso -> df -> ss,66,116,2254151.037292571,457.35231578435395,38320.567633973704,24506473.772614952,71752.14683042698,0.29617152263614677,,2136.2273850488664,26363258,24783058,26027018,24508610
7,9,df+ss,iso -> df -> ss,66,116,2252409.1467863517,456.99889773752295,38290.95549536798,24506473.772614952,71752.14683042698,0.29640056555413896,18621.093034735968,2136.2273850488664,26363258,24783058,26027018,24508610
7,10,none,iso -> df -> ss,66,116,2255371.892252663,457.18310215225125,38341.32216829528,24551090.0,71849.37145112212,0.2965505216501165,,,26363258,24783058,26072606,24551090
7,10,df,iso -> df -> ss,66,116,2253613.827694297,456.8267274845794,38311.43507080305,24551090.0,71849.37145112212,0.2967818633979667,18807.98693668426,,26363258,24783058,26072606,24551090
7,10,ss,iso -> df -> ss,66,116,2255171.7410997916,457.16293392474057,38337.91959869646,24548917.60960618,71849.37145112212,0.2965505216501165,,2172.3903938181484,26363258,24783058,26072606,24551090
7,10,df+ss,iso -> df -> ss,66,116,2253413.832559441,456.8065749782215,38308.0351535105,24548917.60960618,71849.37145112212,0.2967818633979667,18807.98693668426,2172.3903938181484,26363258,24783058,26072606,24551090
7,11,none,iso -> df -> ss,66,116,2256655.3095807815,457.1508009923382,38363.14026287329,24582426.0,71912.1010500838,0.29676050624978445,,,26363258,24783058,26106327,24582426
7,11,df,iso -> df -> ss,66,116,2254884.310460414,456.79203389884566,38333.03327782704,24582426.0,71912.1010500838,0.29699358366004897,18949.09556199136,,26363258,24783058,26106327,24582426
7,11,ss,iso -> df -> ss,66,116,2256451.69734053,457.1302970698032,38359.67885478901,24580214.478983257,71912.1010500838,0.29676050624978445,,2211.5210167430746,26363258,24783058,26106327,24582426
7,11,df+ss,iso -> df -> ss,66,116,2254680.8580128863,456.7715460675713,38329.57458621907,24580214.478983257,71912.1010500838,0.29699358366004897,18949.09556199136,2211.5210167430746,26363258,24783058,26106327,24582426
7,12,none,iso -> df -> ss,66,116,2257957.685400333,457.1910361198287,38385.28065180566,24606427.0,71965.67169964749,0.2968791123877854,,,26363258,24783058,26132255,24606427
7,12,df,iso -> df -> ss,66,116,2256176.564788409,456.8303950045035,38355.00160140295,24606427.0,71965.67169964749,0.29711348123753595,19054.08904980315,,26363258,24783058,26132255,24606427
7,12,ss,iso -> df -> ss,66,116,2257750.782567671,457.1702109813985,38381.76330365041,24604178.84026721,71965.67169964749,0.2968791123877854,,2248.159732788364,26363258,24783058,26132255,24606427
7,12,df+ss,iso -> df -> ss,66,116,2255969.8251646957,456.8095862933445,38351.48702779983,24604178.84026721,71965.67169964749,0.29711348123753595,19054.08904980315,2248.159732788364,26363258,24783058,26132255,24606427
7,13,none,iso -> df -> ss,66,116,2259232.602961244,457.2716233552407,38406.95425034115,24625475.0,71999.73771415892,0.2969415273861395,,,26363258,24783058,26153083,24625475
7,13,df,iso -> df -> ss,66,116,2257442.020135788,456.9092070576558,38376.514342308394,24625475.0,71999.73771415892,0.2971770587505598,19148.60100419444,,26363258,24783058,26153083,24625475
7,13,ss,iso -> df -> ss,66,116,2259023.747393071,457.25060978884505,38403.40370568221,24623205.145174164,71999.73771415892,0.2969415273861395,,2269.854825837115,26363258,24783058,26153083,24625475
7,13,df+ss,iso -> df -> ss,66,116,2257233.3300986867,456.8882101458229,38372.96661167768,24623205.145174164,71999.73771415892,0.2971770587505598,19148.60100419444,2269.854825837115,26363258,24783058,26153083,24625475
7,14,none,iso -> df -> ss,66,116,2260351.4907660424,457.3542618605191,38425.97534302272,24640911.0,72026.70082011248,0.29698079901430346,,,26363258,24783058,26170222,24640911
7,14,df,iso -> df -> ss,66,116,2258553.9836682873,456.99055845631796,38395.417722360886,24640911.0,72026.70082011248,0.2972171560365333,19215.726637338274,,26363258,24783058,26170222,24640911
7,14,ss,iso -> df -> ss,66,116,2260140.422162555,457.3330322741023,38422.38717676344,24638616.790396117,72026.70082011248,0.29698079901430346,,2294.2096038840173,26363258,24783058,26170222,24640911
7,14,df+ss,iso -> df -> ss,66,116,2258343.0829136125,456.9693457523782,38391.83240953142,24638616.790396117,72026.70082011248,0.2972171560365333,19215.726637338274,2294.2096038840173,26363258,24783058,26170222,24640911
7,15,none,iso -> df -> ss,66,116,2261369.9417697424,457.44034331792017,38443.289010085624,24653771.0,72041.43550422952,0.2970022475793919,,,26363258,24783058,26184710,24653771
7,15,df,iso -> df -> ss,66,116,2259564.789327716,457.0751887549407,38412.601418571176,24653771.0,72041.43550422952,0.2972395208521202,19290.21741803264,,26363258,24783058,26184710,24653771
7,15,ss,iso -> df -> ss,66,116,2261157.1026599053,457.4189412216769,38439.67074521839,24651457.378799804,72041.43550422952,0.2970022475793919,,2313.621200196273,26363258,24783058,26184710,24653771
7,15,df+ss,iso -> df -> ss,66,116,2259352.120118005,457.0538037430522,38408.986042006094,24651457.378799804,72041.43550422952,0.2972395208521202,19290.21741803264,2313.621200196273,26363258,24783058,26184710,24653771
8,2,none,iso -> df -> ss,66,116,2240066.554910777,509.9602834757812,38081.13143348321,19462249.0,55898.651430535305,0.23670196335812788,,,26363258,24783058,20674035,19462249
8,2,df,iso -> df -> ss,66,116,2238470.0911204163,509.5968419854797,38053.99154904708,19462249.0,55898.651430535305,0.23687077781542515,13724.544476196083,,26363258,24783058,20674035,19462249
8,2,ss,iso -> df -> ss,66,116,2239930.489029124,509.9448839799624,38078.81831349511,19461070.2215552,55898.651430535305,0.23670196335812788,,1178.7784447992753,26363258,24783058,20674035,19462249
8,2,df+ss,iso -> df -> ss,66,116,2238334.122210995,509.5814534646641,38051.68007758691,19461070.2215552,55898.651430535305,0.23687077781542515,13724.544476196083,1178.7784447992753,26363258,24783058,20674035,19462249
8,3,none,iso -> df -> ss,66,116,2250347.9531080304,480.84744948707424,38255.91520283652,22092577.0,63754.4466242061,0.26746103721513,,,26363258,24783058,23461995,22092577
8,3,df,iso -> df -> ss,66,116,2248689.7149938866,480.49312225215624,38227.72515489608,22092577.0,63754.4466242061,0.26765826944463733,16034.89742140763,,26363258,24783058,23461995,22092577
8,3,ss,iso -> df -> ss,66,116,2250196.011264264,480.8313094042652,38253.332191492496,22091089.63005344,63754.4466242061,0.26746103721513,,1487.3699465617267,26363258,24783058,23461995,22092577
8,3,df+ss,iso -> df -> ss,66,116,2248537.885113142,480.4769940626637,38225.144046923415,22091089.63005344,63754.4466242061,0.26765826944463733,16034.89742140763,1487.3699465617267,26363258,24783058,23461995,22092577
8,4,none,iso -> df -> ss,66,116,2253251.505757992,468.55908858505285,38305.27559788587,23327899.0,67737.12635720377,0.2820473199889845,,,26363258,24783058,24772086,23327899
8,4,df,iso -> df -> ss,66,116,2251570.6619143547,468.20956051088274,38276.70125254403,23327899.0,67737.12635720377,0.28225787411879133,17117.96232055982,,26363258,24783058,24772086,23327899
8,4,ss,iso -> df -> ss,66,116,2253086.210308881,468.5420013658428,38302.46557525098,23326192.66633353,67737.12635720377,0.2820473199889845,,1706.3336664696494,26363258,24783058,24772086,23327899
8,4,df+ss,iso -> df -> ss,66,116,2251405.4897696497,468.19248603811803,38273.89332608405,23326192.66633353,67737.12635720377,0.28225787411879133,17117.96232055982,1706.3336664696494,26363258,24783058,24772086,23327899
8,5,none,iso -> df -> ss,66,116,2253931.563705918,462.9287064052438,38316.83658300061,23914019.0,69701.715673922,0.2890434160900397,,,26363258,24783058,25394841,23914019
8,5,df,iso -> df -> ss,66,116,2252223.3647641568,462.57786419728785,38287.797200990666,23914019.0,69701.715673922,0.28926264108575395,17822.900077074068,,26363258,24783058,25394841,23914019
8,5,ss,iso -> df -> ss,66,116,2253751.1683895737,462.91028827149677,38313.76986262276,23912110.599927533,69701.715673922,0.2890434160900397,,1908.4000724660384,26363258,24783058,25394841,23914019
8,5,df+ss,iso -> df -> ss,66,116,2252043.106164958,462.5594600221885,38284.732804804284,23912110.599927533,69701.715673922,0.28926264108575395,17822.900077074068,1908.4000724660384,26363258,24783058,25394841,23914019
8,6,none,iso -> df -> ss,66,116,2254227.919841698,460.15710788004515,38321.874637308865,24209939.0,70767.90579695701,0.2925791966399742,,,26363258,24783058,25709429,24209939
8,6,df,iso -> df -> ss,66,116,2252493.0188473733,459.80296133746185,38292.38132040535,24209939.0,70767.90579695701,0.29280454514712706,18320.73898515242,,26363258,24783058,25709429,24209939
8,6,ss,iso -> df -> ss,66,116,2254034.7034571,460.1375017199432,38318.5899587707,24207869.961938247,70767.90579695701,0.2925791966399742,,2069.0380617538203,26363258,24783058,25709429,24209939
8,6,df+ss,iso -> df -> ss,66,116,2252299.951166149,459.7833702666711,38289.09916982454,24207869.961938247,70767.90579695701,0.29280454514712706,18320.73898515242,2069.0380617538203,26363258,24783058,25709429,24209939
8,7,none,iso -> df -> ss,66,116,2254656.5086804307,458.7192309525361,38329.160647567325,24371335.0,71279.36157112659,0.29447321303666707,,,26363258,24783058,25881241,24371335
8,7,df,iso -> df -> ss,66,116,2252899.6612635404,458.361793048858,38299.29424148019,24371335.0,71279.36157112659,0.2947028479878201,18669.225082064033,,26363258,24783058,25881241,24371335
8,7,ss,iso -> df -> ss,66,116,2254454.302050285,458.69878057882073,38325.723134854845,24369155.673639607,71279.36157112659,0.29447321303666707,,2179.3263603947385,26363258,24783058,25881241,24371335
8,7,df+ss,iso -> df -> ss,66,116,2252697.6121945106,458.34135861024674,38295.859407306685,24369155.673639607,71279.36157112659,0.2947028479878201,18669.225082064033,2179.3263603947385,26363258,24783058,25881241,24371335
8,8,none,iso -> df -> ss,66,116,2255262.3165281285,457.94664808816583,38339.45938097819,24466849.0,71582.07033707625,0.29554759236659495,,,26363258,24783058,25983276,24466849
8,8,df,iso -> df -> ss,66,116,2253481.981470596,457.5851387124734,38309.19368500014,24466849.0,71582.07033707625,0.29578108601961106,18982.93592287507,,26363258,24783058,25983276,24466849
8,8,ss,iso -> df -> ss,66,116,2255052.5998220393,457.9254796081923,38335.89419697467,24464580.48560717,71582.07033707625,0.29554759236659495,,2268.5143928291504,26363258,24783058,25983276,24466849
8,8,df+ss,iso -> df -> ss,66,116,2253272.430317756,457.56398694318875,38305.63131540185,24464580.48560717,71582.07033707625,0.29578108601961106,18982.93592287507,2268.5143928291504,26363258,24783058,25983276,24466849
8,9,none,iso -> df -> ss,66,116,2256056.3337128675,457.5319768894109,38352.95767311875,24528504.0,71770.01419183012,0.2961879832445595,,,26363258,24783058,26049129,24528504
8,9,df,iso -> df -> ss,66,116,2254258.2257599095,457.1673176058266,38322.38983791846,24528504.0,71770.01419183012,0.29642423744212965,19207.36703568707,,26363258,24783058,26049129,24528504
8,9,ss,iso -> df -> ss,66,116,2255839.880912915,457.51015594230535,38349.27797551956,24526157.547710747,71770.01419183012,0.2961879832445595,,2346.45228925433,26363258,24783058,26049129,24528504
8,9,df+ss,iso -> df -> ss,66,116,2254041.9454758177,457.14551405031625,38318.713073088904,24526157.547710747,71770.01419183012,0.29642423744212965,19207.36703568707,2346.45228925433,26363258,24783058,26049129,24528504
8,10,none,iso -> df -> ss,66,116,2257104.8441382097,457.34491875373527,38370.78235034957,24571313.0,71867.55469671657,0.29656741780275353,,,26363258,24783058,26095076,24571313
8,10,df,iso -> df -> ss,66,116,2255289.4887574115,456.97708313400483,38339.921308876,24571313.0,71867.55469671657,0.29680613449981674,19407.567210227367,,26363258,24783058,26095076,24571313
8,10,ss,iso -> df -> ss,66,116,2256884.7379234964,457.3227488168729,38367.04054469944,24568923.886258323,71867.55469671657,0.29656741780275353,,2389.1137416771735,26363258,24783058,26095076,24571313
8,10,df+ss,iso -> df -> ss,66,116,2255069.559570807,456.95493102808825,38336.18251270372,24568923.886258323,71867.55469671657,0.29680613449981674,19407.567210227367,2389.1137416771735,26363258,24783058,26095076,24571313
8,11,none,iso -> df -> ss,66,116,2258403.8677083557,457.3139960015789,38392.865751042045,24602844.0,71930.84176225234,0.2967775332379803,,,26363258,24783058,26129029,24602844
8,11,df,iso -> df -> ss,66,116,2256574.2749644206,456.94351383018886,38361.762674395155,24602844.0,71930.84176225234,0.2970181555066107,19562.489378302416,,26363258,24783058,26129029,24602844
8,11,ss,iso -> df -> ss,66,116,2258179.531305026,457.2914144447234,38389.05203218544,24600407.24503912,71930.84176225234,0.2967775332379803,,2436.7549608795143,26363258,24783058,26129029,24602844
8,11,df+ss,iso -> df -> ss,66,116,2256350.120301949,456.92095056725015,38357.952045133134,24600407.24503912,71930.84176225234,0.2970181555066107,19562.489378302416,2436.7549608795143,26363258,24783058,26129029,24602844
8,12,none,iso -> df -> ss,66,116,2259718.9034360526,457.35535985167,38415.2213584129,24626999.0,71984.85117293999,0.29689623116578157,,,26363258,24783058,26155138,24626999
8,12,df,iso -> df -> ss,66,116,2257878.4823900936,456.9828681986271,38383.93420063159,24626999.0,71984.85117293999,0.29713823447843324,19674.76767719016,,26363258,24783058,26155138,24626999
8,12,ss,iso -> df -> ss,66,116,2259490.732817748,457.33240359456914,38411.34245790172,24624519.606323075,71984.85117293999,0.29689623116578157,,2479.393676924804,26363258,24783058,26155138,24626999
8,12,df+ss,iso -> df -> ss,66,116,2257650.497604641,456.9599306381786,38380.0584592789,24624519.606323075,71984.85117293999,0.29713823447843324,19674.76767719016,2479.393676924804,26363258,24783058,26155138,24626999
8,13,none,iso -> df -> ss,66,116,2261000.248290672,457.4364510842585,38437.004220941424,24646130.0,72019.05043893776,0.2969587451145547,,,26363258,24783058,26176074,24646130
8,13,df,iso -> df -> ss,66,116,2259149.256660897,457.06196592321044,38405.53736323525,24646130.0,72019.05043893776,0.2972020527003527,19780.804536191456,,26363258,24783058,26176074,24646130
8,13,ss,iso -> df -> ss,66,116,2260769.8535739607,457.41328004322094,38433.08751075734,24643625.911230028,72019.05043893776,0.2969587451145547,,2504.0887699735545,26363258,24783058,26176074,24646130
8,13,df+ss,iso -> df -> ss,66,116,2258919.0505592437,457.03881385138925,38401.62385950715,24643625.911230028,72019.05043893776,0.2972020527003527,19780.804536191456,2504.0887699735545,26363258,24783058,26176074,24646130
8,14,none,iso -> df -> ss,66,116,2262124.9211394545,457.5195692269434,38456.12365937073,24661637.0,72046.0135448913,0.29699807556400776,,,26363258,24783058,26193299,24661637
8,14,df,iso -> df -> ss,66,116,2260266.5018822523,457.1436999855711,38424.530531998294,24661637.0,72046.0135448913,0.29724227107923595,19852.992825938258,,26363258,24783058,26193299,24661637
8,14,ss,iso -> df -> ss,66,116,2261892.1797615257,457.4961695254982,38452.16705594594,24659107.07106663,72046.0135448913,0.29699807556400776,,2529.928933372198,26363258,24783058,26193299,24661637
8,14,df+ss,iso -> df -> ss,66,116,2260033.9517099704,457.12031950784575,38420.5771790695,24659107.07106663,72046.0135448913,0.29724227107923595,19852.992825938258,2529.928933372198,26363258,24783058,26193299,24661637
8,15,none,iso -> df -> ss,66,116,2263145.942901258,457.6058314452482,38473.48102932139,24674530.0,72060.70015601133,0.29701956113714234,,,26363258,24783058,26207832,24674530
8,15,df,iso -> df -> ss,66,116,2261278.914432452,457.2283201683111,38441.74154535169,24674530.0,72060.70015601133,0.2972647958018694,19937.475243752633,,26363258,24783058,26207832,24674530
8,15,ss,iso -> df -> ss,66,116,2262911.248737093,457.5822415614493,38469.49122853058,24671978.659470316,72060.70015601133,0.29701956113714234,,2551.3405296844535,26363258,24783058,26207832,24674530
8,15,df+ss,iso -> df -> ss,66,116,2261044.4138840316,457.2047497454686,38437.75503602854,24671978.659470316,72060.70015601133,0.2972647958018694,19937.475243752633,2551.3405296844535,26363258,24783058,26207832,24674530
9,2,none,iso -> df -> ss,66,116,2240745.871945017,510.03506539366646,38092.67982306529,19468303.0,55902.1397650123,0.23670398003065188,,,26363258,24783058,20680782,19468303
9,2,df,iso -> df -> ss,66,116,2239127.7309976364,509.6667466859332,38065.17142695982,19468303.0,55902.1397650123,0.23687503789269035,13906.932339427723,,26363258,24783058,20680782,19468303
9,2,ss,iso -> df -> ss,66,116,2240603.3476177896,510.01893744288395,38090.25690950243,19467068.259636484,55902.1397650123,0.23670398003065188,,1234.7403635167811,26363258,24783058,20680782,19468303
9,2,df+ss,iso -> df -> ss,66,116,2238985.309593482,509.6506303818519,38062.7502630892,19467068.259636484,55902.1397650123,0.23687503789269035,13906.932339427723,1234.7403635167811,26363258,24783058,20680782,19468303
9,3,none,iso -> df -> ss,66,116,2251123.00613717,480.92744798948195,38269.09110433189,22100387.0,63758.22473901599,0.26746369733804404,,,26363258,24783058,23470689,22100387
9,3,df,iso -> df -> ss,66,116,2249436.2082314887,480.5670823364982,38240.41553993531,22100387.0,63758.22473901599,0.26766426190745246,16305.815255788839,,26363258,24783058,23470689,22100387
9,3,ss,iso -> df -> ss,66,116,2250962.941759309,480.91044806948463,38266.37000990825,22098820.102382477,63758.22473901599,0.26746369733804404,,1566.8976175237804,26363258,24783058,23470689,22100387
9,3,df+ss,iso -> df -> ss,66,116,2249276.2637921013,480.5500951547784,38237.69648446573,22098820.102382477,63758.22473901599,0.26766426190745246,16305.815255788839,1566.8976175237804,26363258,24783058,23470689,22100387
9,4,none,iso -> df -> ss,66,116,2254118.2438209946,468.64620182033735,38320.01014495691,23337102.0,67740.9562166929,0.28205037320000337,,,26363258,24783058,24782364,23337102
9,4,df,iso -> df -> ss,66,116,2252402.6581226597,468.2895201229038,38290.845188085215,23337102.0,67740.9562166929,0.28226520227806673,17465.513818339663,,26363258,24783058,24782364,23337102
9,4,ss,iso -> df -> ss,66,116,2253942.727626618,468.6280615924856,38317.02636965251,23335290.13866257,67740.9562166929,0.28205037320000337,,1811.861337431703,26363258,24783058,24782364,23337102
9,4,df+ss,iso -> df -> ss,66,116,2252227.2755118134,468.2713937013888,38287.86368370083,23335290.13866257,67740.9562166929,0.28226520227806673,17465.513818339663,1811.861337431703,26363258,24783058,24782364,23337102
9,5,none,iso -> df -> ss,66,116,2254874.1046474013,463.02224748233755,38332.85977900583,23924276.0,69705.54553341113,0.28904683357890204,,,26363258,24783058,25406311,23924276
9,5,df,iso -> df -> ss,66,116,2253126.4055094603,462.6633699817691,38303.14889366083,23924276.0,69705.54553341113,0.2892710406631718,18227.941784154056,,26363258,24783058,25406311,23924276
9,5,ss,iso -> df -> ss,66,116,2254681.671860654,463.00260451359696,38329.58842163112,23922240.23159069,69705.54553341113,0.28904683357890204,,2035.768409310745,26363258,24783058,25406311,23924276
9,5,df+ss,iso -> df -> ss,66,116,2252934.121872776,462.6437422378251,38299.8800718372,23922240.23159069,69705.54553341113,0.2892710406631718,18227.941784154056,2035.768409310745,26363258,24783058,25406311,23924276
9,6,none,iso -> df -> ss,66,116,2255225.885661927,460.25556641749284,38338.84005625276,24220933.0,70773.22840056646,0.2925828561622548,,,26363258,24783058,25721743,24220933
9,6,df,iso -> df -> ss,66,116,2253446.930023339,459.8925099980559,38308.597810396765,24220933.0,70773.22840056646,0.2928138320573555,18778.24326180623,,26363258,24783058,25721743,24220933
9,6,ss,iso -> df -> ss,66,116,2255019.1900767707,460.2345972065749,38335.3262313051,24218719.593601402,70773.22840056646,0.2925828561622548,,2213.4063985985267,26363258,24783058,25721743,24220933
9,6,df+ss,iso -> df -> ss,66,116,2253240.397482727,459.8715573279627,38305.086757206365,24218719.593601402,70773.22840056646,0.2928138320573555,18778.24326180623,2213.4063985985267,26363258,24783058,25721743,24220933
9,7,none,iso -> df -> ss,66,116,2255710.366764161,458.822721967316,38347.07623499074,24383037.0,71285.94491273936,0.29447729774868053,,,26363258,24783058,25894369,24383037
9,7,df,iso -> df -> ss,66,116,2253906.343577749,458.45577466722045,38316.40784082174,24383037.0,71285.94491273936,0.2947129969269202,19162.24419723201,,26363258,24783058,25894369,24383037
9,7,ss,iso -> df -> ss,66,116,2255493.5955213965,458.8008038007238,38343.391123863745,24380700.66792136,71285.94491273936,0.29447729774868053,,2336.3320786376125,26363258,24783058,25894369,24383037
9,7,df+ss,iso -> df -> ss,66,116,2253689.7456995947,458.4338740298649,38312.72567689311,24380700.66792136,71285.94491273936,0.2947129969269202,19162.24419723201,2336.3320786376125,26363258,24783058,25894369,24383037
9,8,none,iso -> df -> ss,66,116,2256355.787276022,458.05366164865825,38358.04838369238,24479051.0,71588.65367868904,0.29555204000672936,,,26363258,24783058,25996982,24479051
9,8,df,iso -> df -> ss,66,116,2254525.9614674305,457.6821961127125,38326.94134494632,24479051.0,71588.65367868904,0.2957919169297852,19501.893096129395,,26363258,24783058,25996982,24479051
9,8,ss,iso -> df -> ss,66,116,2256130.172601361,458.0308940757554,38354.212934223135,24476610.479888927,71588.65367868904,0.29555204000672936,,2440.5201110720245,26363258,24783058,25996982,24479051
9,8,df+ss,iso -> df -> ss,66,116,2254300.529758397,457.65944700351685,38323.10900589275,24476610.479888927,71588.65367868904,0.2957919169297852,19501.893096129395,2440.5201110720245,26363258,24783058,25996982,24479051
9,9,none,iso -> df -> ss,66,116,2257183.027869347,457.64198375839266,38372.1114737789,24541116.0,71776.5975334429,0.29619272234685634,,,26363258,24783058,26063295,24541116
9,9,df,iso -> df -> ss,66,116,2255333.1002320247,457.2669124667425,38340.66270394442,24541116.0,71776.5975334429,0.29643567320098374,19751.802401199922,,26363258,24783058,26063295,24541116
9,9,ss,iso -> df -> ss,66,116,2256950.0660856897,457.6185044932762,38368.15112345673,24538590.541992504,71776.5975334429,0.29619272234685634,,2525.458007497204,26363258,24783058,26063295,24541116
9,9,df+ss,iso -> df -> ss,66,116,2255100.329377697,457.24345244461205,38336.70559942085,24538590.541992504,71776.5975334429,0.29643567320098374,19751.802401199922,2525.458007497204,26363258,24783058,26063295,24541116
9,10,none,iso -> df -> ss,66,116,2258255.3282911023,457.4570973685091,38390.340580948745,24584213.0,71874.13803832934,0.2965723255866903,,,26363258,24783058,26109576,24584213
9,10,df,iso -> df -> ss,66,116,2256386.8830300663,457.0786044961586,38358.57701151113,24584213.0,71874.13803832934,0.29681790809759057,19965.754991537586,,26363258,24783058,26109576,24584213
9,10,ss,iso -> df -> ss,66,116,2258018.458025367,457.43324509416277,38386.313786431245,24581641.88054008,71874.13803832934,0.2965723255866903,,2571.119459920048,26363258,24783058,26109576,24584213
9,10,df+ss,iso -> df -> ss,66,116,2256150.2087470964,457.0547719568123,38354.55354870064,24581641.88054008,71874.13803832934,0.29681790809759057,19965.754991537586,2571.119459920048,26363258,24783058,26109576,24584213
9,11,none,iso -> df -> ss,66,116,2259570.590569678,457.42768243794814,38412.70003968453,24615937.0,71937.98751684465,0.29678252527873883,,,26363258,24783058,26143742,24615937
9,11,df,iso -> df -> ss,66,116,2257687.1514415485,457.0463988440702,38380.68157450633,24615937.0,71937.98751684465,0.29703011131841583,20128.641039601964,,26363258,24783058,26143742,24615937
9,11,ss,iso -> df -> ss,66,116,2259329.3388101947,457.4034045912848,38408.59875977331,24613316.46538549,71937.98751684465,0.29678252527873883,,2620.5346145112167,26363258,24783058,26143742,24615937
9,11,df+ss,iso -> df -> ss,66,116,2257446.1007747003,457.02214123392736,38376.58371316991,24613316.46538549,71937.98751684465,0.29703011131841583,20128.641039601964,2620.5346145112167,26363258,24783058,26143742,24615937
9,12,none,iso -> df -> ss,66,116,2260898.3854207974,457.47022915062286,38435.27255215356,24640242.0,71992.44883593095,0.29690129077339034,,,26363258,24783058,26170031,24640242
